,fluxes
TAGAH1801819Z18111Z,0.0
TAGAH1801819Z1819Z,0.0
TAGAH1801819Z1835Z9Z12Z,0.0
TAGAH1801819Z1845Z9Z12Z15Z,0.0
TAGAH18111Z18111Z160,0.0
TAGAH18111Z18111Z180,0.0
TAGAH18111Z18111Z18111Z,0.0
TAGAH18111Z18111Z1819Z,0.0
TAGAH18111Z18111Z1835Z9Z12Z,0.0
TAGAH18111Z18111Z1845Z9Z12Z15Z,0.0
TAGAH18111Z1819Z160,0.0
TAGAH18111Z1819Z180,0.0
TAGAH18111Z1819Z18111Z,0.0
TAGAH18111Z1819Z1819Z,0.0
TAGAH18111Z1819Z1835Z9Z12Z,0.0
TAGAH18111Z1819Z1845Z9Z12Z15Z,0.0
TAGAH1819Z18111Z160,0.0
TAGAH1819Z18111Z180,0.0
TAGAH1819Z18111Z18111Z,0.0
TAGAH1819Z18111Z1819Z,0.0
TAGAH1819Z18111Z1835Z9Z12Z,0.0
TAGAH1819Z18111Z1845Z9Z12Z15Z,0.0
TAGAH1819Z1819Z160,0.0
TAGAH1819Z1819Z180,0.0
TAGAH1819Z1819Z18111Z,0.0
TAGAH1819Z1819Z1819Z,0.0
TAGAH1819Z1819Z1835Z9Z12Z,0.0
TAGAH1819Z1819Z1845Z9Z12Z15Z,0.0
TM16018111Z,0.0
TM1601819Z,0.0
TM18111Z18111Z,0.0
TM18111Z1819Z,0.0
TM1819Z18111Z,0.0
TM1819Z1819Z,0.0
UDPSQS,0.0
G3PD1,89.47980746794339
G3PD2,-89.47980746794339
1AGPEAT1801819Z,0.0
1AGPEAT1801829Z12Z,0.0
1AGPEAT1801835Z9Z12Z,0.0
1AGPEAT1801845Z9Z12Z15Z,0.0
1AGPEAT18111Z1819Z,0.0
1AGPEAT18111Z1829Z12Z,0.0
1AGPEAT18111Z1835Z9Z12Z,0.0
1AGPEAT18111Z1845Z9Z12Z15Z,0.0
1AGPEAT1819Z1819Z,0.0
1AGPEAT1819Z1829Z12Z,0.0
1AGPEAT1819Z1835Z9Z12Z,0.0
1AGPEAT1819Z1845Z9Z12Z15Z,0.0
1AGPEAT1829Z12Z1835Z9Z12Z,0.0
CDIPT18111Z160,0.0
CDIPT1819Z160,0.0
CDPDAGS18111Z160,0.0
CDPDAGS18111Z160h,0.0
CDPDAGS1819Z160,0.0
CDPDAGS1819Z160h,0.0
ETHAK,0.0
ETHAPT1801819Z,0.0
ETHAPT18111Z1819Z,0.0
ETHAPT1819Z1819Z,0.0
GPDDA2,0.0
LPLPS1AGPE180,0.0
LPLPS1AGPE18111Z,0.0
LPLPS1AGPE1819Z,0.0
LPLPS1AGPE1829Z12Z,0.0
PETHCT,0.0
PGD3TDS18111Z1613E,0.0
PGD3TDS1819Z1613E,0.0
PGD3TDS1829Z12Z1613E,0.0
PGD3TDS1839Z12Z15Z1613E,0.0
PGPP18111Z160,0.0
PGPP18111Z160h,0.0
PGPP1819Z160,0.0
PGPP1819Z160h,0.0
PGPS18111Z160,0.0
PGPS18111Z160h,0.0
PGPS1819Z160,0.0
PGPS1819Z160h,0.0
PGW3DS1839Z12Z15Z160,0.0
PGW6DS1829Z12Z160,0.0
PLPSA21801819Z,0.0
PLPSA21801829Z12Z,0.0
PLPSA21801835Z9Z12Z,0.0
PLPSA21801845Z9Z12Z15Z,0.0
PLPSA218111Z1819Z,0.0
PLPSA218111Z1829Z12Z,0.0
PLPSA218111Z1835Z9Z12Z,0.0
PLPSA218111Z1845Z9Z12Z15Z,0.0
PLPSA21819Z1819Z,0.0
PLPSA21819Z1829Z12Z,0.0
PLPSA21819Z1835Z9Z12Z,0.0
PLPSA21819Z1845Z9Z12Z15Z,0.0
PLPSA21829Z12Z1835Z9Z12Z,0.0
PLPSD1801819Z,0.0
PLPSD1801829Z12Z,0.0
PLPSD1801835Z9Z12Z,0.0
PLPSD1801845Z9Z12Z15Z,0.0
PLPSD18111Z1819Z,0.0
PLPSD18111Z1829Z12Z,0.0
PLPSD18111Z1835Z9Z12Z,0.0
PLPSD18111Z1845Z9Z12Z15Z,0.0
PLPSD1819Z1819Z,0.0
PLPSD1819Z1829Z12Z,0.0
PLPSD1819Z1835Z9Z12Z,0.0
PLPSD1819Z1845Z9Z12Z15Z,0.0
PLPSD1829Z12Z1835Z9Z12Z,0.0
SERDC,0.0
G3PD3,0.0
DHAPT,0.0
GHMT,37.554111390532185
GLYATx,0.0
GLYCOR_nadp,-7.2347188329810255
SGAT,0.0
SPTA,7.2347188329810255
THRA,1.9828532477271994e-29
THRAL,30.319392557551158
2HGOR,0.0
SERR,0.0
THRAL2,0.0
AMO,0.0
AOBUTDxs,0.0
DHLDH,0.0
GCLDH,0.0
GLYCDH,0.0
GLYDHD,0.0
GLYPT,0.0
GLYTA,0.0
GLYTL,0.0
GLYTLm,0.0
HSK,0.0
PGLYCPh,0.0
PGLYDH,0.0
PSAT,0.0
PSP,0.0
SERTL,0.0
THRS,1.982853247727199e-29
THRTL,0.0
THRTLm,0.0
GLYTAH,0.0
SERTAH,0.0
THRTAH,0.0
ASADH,0.0
ASPK,0.0
HSDH,0.0
A1E,0.0
ENO,198.52287870845282
ENOf,0.0
ENOm,-198.52287870845242
FBAf,0.0
FBAh,0.0
FBAm,0.0
G6PI,0.0
G6PIh,26.594972442086295
GAPDHf,0.0
GAPDHh,20.53776067126924
GAPDHm,0.0
PGCM,0.0
PGIA,0.0
PGIAh,-26.5949724420863
PGIB,0.0
PGIBh,0.0
PGM,0.0
PGMf,0.0
PGMm,0.0
PGMTh,0.0
PQQm,-80.52511223466385
ACP,0.0
ACPh,0.0
ALCDH_pqq_x,80.52511223466385
GAPDHi,4.5026734431928
GLUKA,0.0
GLUKAh,0.0
GLUKB,0.0
GLUKBh,0.0
PFKh,0.0
PDHe2hr,0.0
PDHe2r,0.0
PDHam1hi,0.0
PDHam1mi,0.0
PDHam2hi,0.0
PDHam2mi,0.0
PDHe3hr,0.0
PGKf,0.0
PGKh,20.537760671269236
PGK,37.55411139053418
PGKm,0.0
TPIh,-12.125534776123242
PYK,198.52287870845282
PYKf,0.0
PYKm,0.0
PDCh,0.0
PDCm,0.0
PDHe3mr,0.0
CAT,0.0
HOXPRm,0.0
ATPCS,0.0
FKYNH,0.0
FORAMDx,0.0
FTHDF,0.0
FTHFL,75.10822278106437
GLYCK,7.234718832981025
GLYCLTD,0.0
GLYDH,0.0
HDAO10x,0.0
ICL,30.319392557552504
MTHFCx,75.10822278106437
PGLYCPx,0.0
RBCh,0.0
ACS,0.0
MALSh,0.0
MALSm,30.319392557552508
MALSx,0.0
GDPMT,0.0
MM3,0.0
AOOA,0.0
AOOAh,0.0
ADPART,0.0
ALDH_im4ac,0.0
AO,0.0
HDC,0.0
HDH,0.0
HDHh,0.0
HISTL,0.0
HP,0.0
HPh,0.0
IGPD,0.0
IGPDh,0.0
IMGPS,0.0
IMGPSh,0.0
PRACH,0.0
PRACHh,0.0
PRADP,0.0
PRADPh,0.0
PRICI,0.0
PRICIh,0.0
HISTAH,0.0
AMI3TP,0.0
AMITKP,0.0
AMITKPn,0.0
AMITP,0.0
AMITPn,0.0
IBPH,0.0
IBPHn,0.0
IPKK,0.0
ITK1K,0.0
ITKK,0.0
ITKPH,0.0
ITKPHn,0.0
ITKPK,0.0
ITPH,0.0
MI1PP,0.0
MI3PP,0.0
MI3PSA,0.0
MI3PSB,0.0
MI4PP,0.0
MIBP,0.0
MIHKPP,0.0
MIOOR,0.0
MITKP,0.0
MITP,0.0
MITPn,0.0
MMSD,0.0
PAIL4PT18111Z160,0.0
PAIL4PT1819Z160,0.0
PAIL45PT18111Z160,0.0
PAIL45PT1819Z160,0.0
PAIL45PH18111Z160,0.0
PAIL45PH1819Z160,0.0
PAIL45ITPH18111Z160,0.0
PAIL45ITPH1819Z160,0.0
PAIL3PT1819Z160,0.0
PAIL3PT18111Z160,0.0
13HODEOR,0.0
13HPODEDH,0.0
LLOX13,0.0
LNLCCOADS,0.0
DAPAT,0.0
DAPEP,0.0
DAPDC,0.0
DHDPS,0.0
DHPR,0.0
LYSTLm,0.0
LYSTL,0.0
LYSTAH,0.0
COORr,-2.000000000004102
MMAOR,0.0
ADSH,-1.9828532477271994e-29
ADSHm,1.9828532477271994e-29
M5TRPH,-4.696532429955536e-13
ACDO,1.982853247727199e-29
ACDO_co,0.0
ACPCS,1.9828532477271994e-29
ACRS,1.982853247727199e-29
ACRSP,1.982853247727199e-29
AHAL,0.0
AHHST,0.0
AHSL,0.0
CBL,0.0
CYSTS,-1.9828532477271994e-29
DMT,0.0
M5TAP,-4.696532429955536e-13
M5TRK,0.0
M5TRPI,-4.696532429955536e-13
MAT,0.0
MATm,1.982853247727199e-29
METTF,0.0
METTL,0.0
MOTA,1.982853247727199e-29
MS,0.0
METTAH,0.0
AMCL,0.0
APAPT,-4.696532429955537e-13
APAPTm,0.0
MTAN,0.0
BDMT,0.0
DOLASNT,0.0
DOLDPP,0.0
DOLPGT1,0.0
DOLPGT2,0.0
DOLPGT3,0.0
DOLPMT,0.0
DOLPMT1,0.0
DOLPMT2,0.0
G12MT1,0.0
G12MT2,0.0
G12MT3,0.0
G12MT4,0.0
G13MT,0.0
G16MT,0.0
GLCNACPT,0.0
GLCNACT,0.0
MG1A,0.0
MG1B,0.0
MG2A,0.0
MG2B,0.0
MG3A,0.0
MG3B,0.0
MM1,0.0
MM2,0.0
UDPDOLPT,0.0
ANNA,0.0
ANNAn,0.0
ANNAT,2.3105679767205683e-14
ANNATn,0.0
NAPT,-2.3105679767205686e-14
NNOR,-5.002673443193304
NRPH,0.0
AN2PT,0.0
DNGAL,0.0
DNGALh,0.0
DNNH,0.0
N2PH,0.0
NAAH,2.4124631137892007e-14
NADS1,0.0
NARP,0.0
NPH,0.0
NRS,0.0
ASPO2m,0.0
QULNS,0.0
NNDPR,0.0
AMID,0.0
CPS,0.0
FORA,0.0
GLUS_nadph,0.0
GLYS,37.554111390532185
NITR,0.0
NITR_NO,0.0
NO2R,0.0
NODOx,0.500000000000505
NODOy,0.0
URCBm,0.0
HISD,0.0
HYNE,0.0
OGMG,0.0
URCN,0.0
A2GALT1,0.0
A2GALT2,0.0
A2GALT3,0.0
A2GALT4,0.0
A2GALT5,0.0
A2GALT6,0.0
A3GALT1,0.0
A3GALT2,0.0
A3GALT3,0.0
A3GALT4,0.0
A3GALT5,0.0
A3MT,0.0
A4GALT,0.0
B2ARAT1,0.0
B2ARAT2,0.0
B2ARAT3,0.0
B2ARAT4,0.0
B2ARAT5,0.0
B4ARAT,0.0
B5ARAT,0.0
G6MT1,0.0
G6MT2,0.0
PROAKGOX1,0.0
FPGFTh,0.0
FPGFTm,0.0
MDUMT,0.0
METSm,0.0
MTAM_nh4,0.0
MTHFOR_nadp,-75.10822278106437
DHFR2i,0.0
DHFRi,0.0
FGFTh,0.0
FGFTm,0.0
FOLR2,0.0
FTAL,0.0
FTCL,0.0
FTHFO,0.0
MTAM,-3.024674102177331e-14
MTHFO,0.0
MTHFO_nadp,0.0
ATPSm,202.5228787084521
CCP2m,100.25872080261973
CYOO6m,0.0
CYOR_q8_m,100.25872080261975
IDPh,0.0
IDPm,1.982853247727199e-29
NADHOR,51.63343822871933
NADHOR_2m,0.0
NADHOR_2h,0.0
IDP,0.0
2DHPFALDL,0.0
ACPS1,0.0
ACPS1h,0.0
APPAT,0.0
BCTA_val_m,0.0
PNORm,0.0
PNORn,0.0
ACPS1m,0.0
ADCPT,0.0
APCPT,0.0
APNPT,0.0
APPT,0.0
CYSCL,0.0
DMHL,0.0
DMORh,0.0
DMORm,0.0
MTMOHT,0.0
PBALm,0.0
PPATDh,0.0
PPATDm,0.0
PPCL,0.0
PPCL_CTP,0.0
XU5PDPT,0.0
GLCUR1PUT,3.999999999999577
PPM,0.0
PPMh,0.0
RPDPK,0.0
TAh,19.360253609104486
DRBK,0.0
G6PADH,0.0
G6PADHh,0.0
G6PBDH,0.0
G6PBDHh,26.594972442086295
GNKh,0.0
PGDH,0.0
PGDHh,26.594972442086288
PGLh,26.59497244208629
RBK,4.4654756322834794e-13
RPEh,14.469437665963833
RPIh,-7.2347188329813115
TKT1h,7.234718832981814
TKT2h,7.234718832981813
RPE,0.0
CHRM,0.0
DQDH,0.0
POAT,0.0
POATh,0.0
POATm,0.0
PRAI,0.0
PSCIT,0.0
SKDH,0.0
TYRTA,0.0
TYRTAh,0.0
TYRTAm,0.0
ANTPPT,0.0
ATNS,0.0
ATNS_nh4,0.0
CHRS,0.0
DHQS,0.0
DPHS,0.0
G3PL,0.0
IGPS,0.0
PHETLm,0.0
PPDH,0.0
PPOR,0.0
SERH,0.0
SKK,0.0
TRPS2h,0.0
TRPTL,0.0
TYRTL,0.0
AROAT,0.0
AROATh,0.0
AROAT2,0.0
AROAT2h,0.0
AROORh,0.0
AROHL,0.0
AROHLh,0.0
PHETL,0.0
PHETAH,0.0
TRPTAH,0.0
TYRTAAH,0.0
ATPSh,14.672447829424197
CBFC,25.533733798783118
CEF,3.8111618600652766
FNORh,25.533733798783114
PSIblue,0.0
PSIIblue,0.0
PSIred,29.344895658848394
PSIIred,12.766866899391559
SUCDHh,0.0
PTOR,0.0
ABOR,0.0
AGDI,5.490246590838721e-14
AGDIn,0.0
ARDC,5.4902465908387206e-14
CMPA,5.490246590838721e-14
ORDC,-5.247911819697735e-13
ORDCh,0.0
CHLADMT,0.0
CHLAE,0.0
CHLDADMT,0.0
CHLDAO,0.0
CPP1O,0.0
CPP3O,0.0
DVCHLDR,0.0
DVPCHLDR,0.0
G1SAT,0.0
HEMELh,0.0
HEMELm,0.0
MPMT,0.0
PC2D,0.0
PHPHBDDMC,0.0
PPBNGD,0.0
TFENFEOR,0.0
UPP1R,0.0
UPP3O,0.0
APOFETNs,0.0
BILIRED,0.0
CHLASE,0.0
CHLASG,0.0
CHLASP,0.0
CHLBSG,0.0
CHLBSP,0.0
CPPPGO,0.0
DVPCHLD450OR,0.0
DVPCHLD646OR,0.0
FCLT,0.0
FE2TFENR,0.0
FERO,0.0
GGCHLDAR,0.0
GGCHLDBR,0.0
GLUTRR,0.0
GLUTRS,0.0
HEMEASm,0.0
HEMEOSm,0.0
HOXG,0.0
MPMECY1,0.0
MPMECY2,0.0
MPMECY3,0.0
MPML,0.0
PCHLD450OR,0.0
PCHLD646OR,0.0
PCHLDR,0.0
PPBNGS,0.0
PPPGO,0.0
SHCHF,0.0
UPP1S,0.0
UPP3MT,0.0
UPP3S,0.0
UPPDC1,0.0
UPPDC2,0.0
HCHLDAOR,0.0
CPPPGOR,0.0
PHYTOLK,0.0
HOXGh,0.0
PCBOR,0.0
ACCAHh,1.9828532477271994e-29
ACCAHm,0.0
APAT,0.0
APPTh,0.0
APPTm,0.0
HPCOR,0.0
HPHL,0.0
HPHLm,0.0
OCDOR,0.0
PACPT,0.0
PCNO,0.0
PCNOn,0.0
HICH,0.0
MCDC,0.0
PCFPTh,0.0
PCFPTm,0.0
PCPPTh,0.0
PCPPTm,0.0
PPACOAL,0.0
PPACOALh,0.0
PPACOALm,0.0
PS_asn_L_c,0.0
AIAL,0.0
APPRT,-4.696532429955537e-13
ATAH,0.0
DAMPH,0.0
DMPH,0.0
FPAIF,0.0
FPGFT,0.0
GBDP,0.0
GDTP,0.0
GPAR,4.4654756322834794e-13
HPRT,0.0
ICH,0.0
PRAIC,0.0
PRAICh,0.0
UGAH,0.0
XPPRT,0.0
URDGLYCAH,0.0
AAL_fum,0.0
AASP,0.0
AASPh,0.0
AASPm,0.0
ADATT,0.0
ADEC,0.0
ADECn,0.0
ADEDA,0.0
ADNDA,0.0
ADNK,0.0
ADNKm,0.0
ADPA,0.0
ADRH,0.0
ADSS,0.0
ADSSh,0.0
AGPOP,0.0
AGPOPm,0.0
AGPT,0.0
AMP5N,0.0
AMPD,0.0
APATT,0.0
APN,0.0
APNn,0.0
ARDP,0.0
ATAH_co2,0.0
ATAM,1.0000000000005904
ATAMh,-3.4006781721008078e-15
ATAMm,0.0
ATDAM,0.0
ATDAMh,0.0
ATDAMm,0.0
ATDGD,0.0
ATDGDm,0.0
ATDGM,0.0
ATGD,0.0
ATGDm,0.0
ATID,0.0
ATIDm,0.0
ATNAH,9.913745369326272e-29
ATPPH,0.0
ATPPHm,0.0
ATS,9.913745369326272e-29
BPNT,0.0
BTP,0.0
BTPS,0.0
DAOTO,0.0
DAPOP,0.0
DGOTO,0.0
DGTD,0.0
GCPN,0.0
GCPNn,0.0
GDPA,0.0
GMP5N,4.46547563228348e-13
GMPS,0.0
GMPS_glu,0.0
GMPS_glu_m,0.0
GMPSm,0.0
GTPA,0.0
GTPDPK,0.0
GTPOP,0.0
GTPOPm,0.0
GUAC,0.0
GUACn,0.0
GUAD,9.913745369326273e-29
HIUH,9.913745369326272e-29
I5NT,0.0
IDPA,0.0
IMPD,0.0
IMPDm,0.0
ISRH,0.0
ITPA,0.0
ITPP,0.0
NDPK,0.0
NDPKm,0.0
NTDP,0.0
NTPD,0.0
PAPSTYRST,0.0
PPRGL,0.0
PPRGLh,0.0
PRAIS,0.0
PRAISh,0.0
PRDPAR,0.0
PRFGCL,0.0
PRFGCLh,0.0
PRFGS,0.0
PRFGSh,0.0
R5PDP,0.0
RSPN,4.46547563228348e-13
SUAT,0.0
URO,9.913745369326272e-29
X5NT,0.0
XANDH,0.0
XNDH,9.913745369326272e-29
XTSNRH,0.0
ATAMf,0.0
AGPTf,0.0
URO2,0.0
URIH,0.0
INSH,0.0
DGSNPT,0.0
DAD2PT,0.0
DCYTPT,0.0
DHR,0.0
DHRO,0.0
DHROm,0.0
ORPRT,0.0
UPRT,0.0
ASPCT,0.0
ASPCTm,0.0
ATCD,0.0
ATCDm,0.0
ATCM,0.0
ATCY,0.0
ATDCD,0.0
ATDCDm,0.0
ATDCM,0.0
ATDTD,0.0
ATDTDm,0.0
ATDTM,0.0
ATDUD,0.0
ATDUDm,0.0
ATUD,0.0
ATUDm,3.9999999999995772
AUPT,0.0
CDDA,0.0
CDPPH,0.0
CMP,0.0
CSDA,0.0
CTPH,0.0
CYRH,0.0
DATCY,0.0
DATUP,0.0
DCAH,0.0
DCDT,0.0
DCMAH,0.0
DCMP,0.0
DCTCP,0.0
DCTUP,0.0
DGTCY,0.0
DGTUP,0.0
DTMPK,0.0
DTNH,0.0
DTPH,0.0
DTTGY,0.0
DTTUP,0.0
DUDT,0.0
DURIK1,0.0
DUTCP,0.0
DUTNH,0.0
DUTUP,0.0
GTCY,0.0
GTUP,0.0
HCGAL,0.0
HCGALm,5.513793897421973e-14
ITCY,0.0
ITUP,0.0
NTD1,0.0
ORPDC,0.0
TDSR,0.0
TDSRh,0.0
TMDK1,0.0
TPH,0.0
UDPGP,0.0
UMPK,0.0
UMPP,0.0
UPH,0.0
UTAL,0.0
UTCY,0.0
UTGAL,0.0
UTPH,0.0
UTPPH,0.0
UTUP,0.0
ATCMf,0.0
ATDCMf,0.0
UMPKf,0.0
ACKrh,0.0
ACKrm,0.0
ASPAT,-37.62265423912217
LALDD2,0.0
LDHm,0.0
LLDHh,0.0
LLDHm,0.0
PTArh,0.0
PTArm,0.0
ACACT,0.8337789071988846
ACALD,0.0
ACALDh,1.982853247727199e-29
ACCOAhi,0.0
ACDHi,0.0
ACDHmi,0.0
ALCDH_nadp_hi,0.0
ALCDH_nadp_i,80.52511223466387
ALCDHi,0.0
ALCDHmi,0.0
ALDDH,0.0
ALDDHm,0.0
APhi,0.0
D_LACDHm,0.0
GLYOXm,0.0
IPPSh,0.0
LALDD1,0.0
LGTHL,0.0
LLDH_ferr_m,0.0
LLDH_ferr_x,0.0
PFLACTm,0.0
PFLh,60.63878511510455
PYRDC,0.0
PYRShi,0.0
HYDAh,0.0
HYDA,0.0
HYDAm,0.0
CRETINOLOR1,0.0
CRETINOLOR2,0.0
TRETINOLOR1,0.0
TRETINOLOR2,0.0
BATHORHODOPSINI,0.0
CAROMO,0.0
CRETINOLPMTACT,0.0
LUMIRHODOPSINI,0.0
METARHODOPSINH,0.0
RETACIH,0.0
RETINOLACACT,0.0
RETINOLSAT,0.0
RETPALMIH,0.0
RHODOPSINI,0.0
RHODOPSINRT,0.0
TRETINOLPMTACT,0.0
DBRC,2.4124631137892007e-14
AFAT,2.4124631137892007e-14
ARPT,0.0
ARZS,0.0
AUNOR,0.0
AUS,0.0
DHPAH,0.0
DLDLBT,0.0
GTPDH,0.0
NNPRT,-2.4124631137892007e-14
R5PFL,0.0
R5PPH,-2.4124631137892007e-14
RIBFS,0.0
ACSERL,0.0
ACSERLh,0.0
ACSERLm,0.0
SEAHCYSHYD,0.0
ACHMSSELCYSL,0.0
ACHMSSELCYSLh,0.0
PHOMSELCYSL,0.0
PHOMSELCYSLh,0.0
SELCYSLY2,0.0
SELCYSTL,0.0
SELCYSTLh,0.0
SELTORc,0.0
SELTORm,0.0
SUCHMSSELCYSL,0.0
SUCHMSSELCYSLh,0.0
SECYSTL,0.0
SLCS,0.0
SLDK,0.0
PRISM_solar_litho,0.0
PRISM_solar_exo,0.0
PRISM_incandescent_60W,0.0
PRISM_fluorescent_warm_18W,0.0
PRISM_fluorescent_cool_215W,0.0
PRISM_metal_halide,0.0
PRISM_high_pressure_sodium,0.0
PRISM_growth_room,0.0
PRISM_white_LED,0.0
PRISM_red_LED_array_653nm,0.0
PRISM_red_LED_674nm,0.0
PRISM_design_growth,79.99999999999999
SGOR,0.0
3DSPHR,0.0
PSPHS,0.0
SERPT,0.0
SGPL11,0.0
SGPL13,0.0
SLCBK1,0.0
SPHK21,0.0
SPHINGSAT,0.0
SPHGNAT,0.0
DHCERAH,0.0
CERAH,0.0
DHCEROR,0.0
PHYCERAH,0.0
UGE,0.0
AATHA,0.0
AATHB,0.0
ABFPT,0.0
ABFPTh,0.0
BFFS,0.0
SAGH,0.0
SPP,0.0
THP,0.0
UFAGT,0.0
UG6PGT,0.0
UG6PGTn,0.0
UGDC,0.0
UGDH,0.0
UG1PUT,0.0
GLPThi,0.0
STARCH300DEGR2A,0.0
STARCH300DEGR2B,0.0
STARCH300DEGRA,0.0
STARCH300DEGRB,0.0
STARCH300S,0.0
PAPSPHENST,0.0
TSULe,0.0
TSULc,0.0
ARSO4SH,0.0
BPNT2,0.0
SULO,0.0
SULOm,0.0
SULR_ferr,0.0
SULRi,0.0
ACONT,-4.945570984906143e-13
ACONTx,0.0
AKGDHe2r,0.0
SUCL_gdp_m,0.0
AKGDHmi,0.0
CS,30.319392557552018
CSm,0.0
CSx,0.0
ICDHm,0.0
MDH_nadp_fi,0.0
ICDH_nad,0.0
PCr,0.0
MDHf,0.0
MDHh,-168.20348615089947
MDHm,-61.638785115106074
MDHx,0.0
ACONTm,30.319392557552504
FUMm,31.319392557553567
ICDH,-4.945570984906143e-13
ICDHhr,0.0
SUCLm,0.0
SUCDH_q8_m,30.3193925575525
SUCDHm,0.0
PPCKm,198.52287870845242
PPCK,0.0
DEDOLDPS,0.0
DEDOLDPSAT,0.0
TTCGGDPS,0.0
SPPS1,0.0
SPPS2,0.0
AMPMPFL,0.0
AMPMPPT,0.0
TTS,0.0
ADPEMTCH,0.0
AMPMPPMT,0.0
MHETK,0.0
TMDPT,0.0
THMPPPT,0.0
TMDPH,0.0
1ACPCth,1.9828532477271994e-29
23DHMBth,0.0
23DHMPth,0.0
2PGLYCth,0.0
2PGth,0.0
3C3HMPth,0.0
3MOBth,0.0
3PG_pi_thr,-30.31939255755337
4ABUTth,0.0
5MTAth,0.0
6PGLthr,0.0
ACCOAth,-60.63878511510455
ACth,0.0
AIRth,0.0
AKG_na_th,-68.94204679667413
AKGMALth,0.0
ALABth,0.0
AMETAMth,0.0
AMETt2h,0.0
AMPth,-3.4006781721008078e-15
ASPNA1th,-168.2034861508995
ASPSAth,0.0
ASPth,0.0
CMPth,0.0
COAth,-1.0293671498199133e-14
CTPth,0.0
CYSth,0.0
DHAP_pi_thr,0.0
DMPPth,0.0
ETOHth,0.0
FA160h,0.0
FA1619Zh,0.0
FA180h,0.0
FA18111Zh,0.0
FA1819Zh,0.0
FADH2th,0.0
FADth,0.0
FRDPth,0.0
G1P_pi_th,0.0
G3P_pi_thr,37.55411139053418
G6PA_pi_th,0.0
G6PB_pi_th,0.0
GALth,0.0
GLNth,68.94204679667413
GLYCLTth,0.0
GLYCth,0.0
GLYNA1th,0.0
GLYth,-1.982853247727199e-29
GRDPth,0.0
H2Oth,0.0
H2th,0.0
HCYSth,0.0
HGENTISth,0.0
HISth,0.0
ILEth,0.0
IMPth,0.0
IPDPth,0.0
LEUth,0.0
LNLCth,0.0
MAL_na_th,0.0
MANth,0.0
METHFth,0.0
MG2th,0.0
NA1Hth,206.82614039002246
NA1th,0.0
NADHth,-1.352507308508786e-15
NADPth,-4.036487323017879e-13
NH4th,0.0
NO2th,0.0
O2thr,0.0
PAPSPAPthr,0.0
PHEMEth,0.0
PHEth,0.0
PMTCOAth,0.0
PPAth,0.0
PPCOAth,0.0
PPHNth,0.0
PTRCthr,0.0
PYRth,198.52287870845282
R5Pth,4.4654756322834794e-13
RIBFLVth,0.0
SERNA1th,30.31939255755116
SERth,0.0
SO3t,0.0
SQDG18111Z160th,0.0
SQDG1819Z160th,0.0
SUCFUMthr,0.0
THRNA1th,0.0
THRth,0.0
TRPth,0.0
TYRth,0.0
UDPGALth,0.0
UDPGth,0.0
UDPth,0.0
UMPth,0.0
VALth,0.0
GTHRDth,0.0
ASCBth,0.0
BTNth,0.0
DAD5tm,0.0
DAD5th,0.0
METth,0.0
THMPPth,0.0
H2O2th,0.0
AMETth,0.0
GTPth,0.0
SO4th,0.0
PCBth,0.0
COth,0.0
4ABUTthi,0.0
ACSERthi,0.0
ATP_3h_th,1.9606357656460952e-13
CO2th,92.02672052124475
F6P_pi_thi,0.0
F6PBth,0.0
FE2th,0.0
FE3abch,0.0
FORthi,60.63878511510454
GLU4ABUTthi,0.0
GLUNA1th,0.0
GLUth,0.0
GLYC3Pth,0.0
HCO3_h_thi,54.47260913071052
MALGLUth,0.0
MALOAAth,0.0
NA1ATPaseh,0.0
NADPHth,0.0
NADth,0.0
PEPPIth,0.0
PINA1th,0.0
PPIth,0.0
TSULth,0.0
5FLURAt,0.0
5FTHFt,-3.0246741021773315e-14
6MPURt,0.0
ACt,0.0
ADEt,0.0
ADtr,0.0
ALLTNt,0.0
ALLTTt,-9.913745369326272e-29
ARG_Lt,0.0
CITALt,0.0
CO2t,2.0
GLNt,0.0
GLYCLTt,0.0
GUAt,0.0
H2Ot,-874.907420167749
HISt,0.0
HXANt,0.0
LEUt,0.0
LIDOt,0.0
MEGLYXYLt,0.0
MG2t,0.0
NH4t,1.0
NO2t,0.0
NO3t,-1.00000000000101
O2t,0.0
ORNt,0.0
PIt,10.0
RIBt,0.0
SELTt,0.0
SO4NA1t,10.0
SO4t,-10.0
SUCCt,0.0
TEGAt,0.0
TGUAt,0.0
TSULt,0.0
URATEt,0.0
UREAt,0.0
ASCBNA1t,0.0
XANNA1t,0.0
URANA1t,0.0
MEOHtm,0.0
MEOHt,0.0
NMNt,0.0
NCAMt,4.723031090509769e-14
THMt,0.0
COt,-2.0000000000041016
D_LACti,0.0
ETOHti,0.0
FE2GTPabc,0.0
FE3t,0.0
FEROt,0.0
FORti,0.0
H2ti,0.0
HATPase,0.0
HCO3_h_ti,0.0
PAIL18111Z160t,0.0
PAIL1819Z160t,0.0
PE1801819Zt,0.0
PE1801829Z12Zt,0.0
PE1801835Z9Z12Zt,0.0
PE1801845Z9Z12Z15Zt,0.0
PE18111Z1819Zt,0.0
PE18111Z1829Z12Zt,0.0
PE18111Z1835Z9Z12Zt,0.0
PE18111Z1845Z9Z12Z15Zt,0.0
PE1819Z1819Zt,0.0
PE1819Z1829Z12Zt,0.0
PE1819Z1835Z9Z12Zt,0.0
